timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/03 01:47:14.621, 3 MiB, 97887 MiB, 0 %, 0 %, 20.98 W
2026/04/03 01:47:16.622, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:47:18.623, 3 MiB, 97887 MiB, 0 %, 0 %, 20.60 W
2026/04/03 01:47:20.624, 3 MiB, 97887 MiB, 0 %, 0 %, 20.43 W
2026/04/03 01:47:22.624, 3 MiB, 97887 MiB, 0 %, 0 %, 20.30 W
2026/04/03 01:47:24.625, 3 MiB, 97887 MiB, 0 %, 0 %, 20.10 W
2026/04/03 01:47:26.626, 3 MiB, 97887 MiB, 0 %, 0 %, 20.40 W
2026/04/03 01:47:28.626, 3 MiB, 97887 MiB, 0 %, 0 %, 20.38 W
2026/04/03 01:47:30.627, 3 MiB, 97887 MiB, 0 %, 0 %, 20.52 W
2026/04/03 01:47:32.628, 3 MiB, 97887 MiB, 0 %, 0 %, 20.37 W
2026/04/03 01:47:34.629, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:47:36.630, 3 MiB, 97887 MiB, 0 %, 0 %, 20.53 W
2026/04/03 01:47:38.630, 3 MiB, 97887 MiB, 0 %, 0 %, 20.70 W
2026/04/03 01:47:40.631, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:47:42.632, 3 MiB, 97887 MiB, 0 %, 0 %, 20.42 W
2026/04/03 01:47:44.632, 3 MiB, 97887 MiB, 0 %, 0 %, 20.42 W
2026/04/03 01:47:46.633, 3 MiB, 97887 MiB, 0 %, 0 %, 20.48 W
2026/04/03 01:47:48.634, 3 MiB, 97887 MiB, 0 %, 0 %, 20.23 W
2026/04/03 01:47:50.635, 3 MiB, 97887 MiB, 0 %, 0 %, 19.91 W
2026/04/03 01:47:52.636, 3 MiB, 97887 MiB, 0 %, 0 %, 19.88 W
2026/04/03 01:47:54.636, 3 MiB, 97887 MiB, 0 %, 0 %, 20.79 W
2026/04/03 01:47:56.637, 3 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/03 01:47:58.637, 3 MiB, 97887 MiB, 0 %, 0 %, 20.15 W
2026/04/03 01:48:00.638, 3 MiB, 97887 MiB, 0 %, 0 %, 20.69 W
2026/04/03 01:48:02.639, 3 MiB, 97887 MiB, 0 %, 0 %, 20.84 W
2026/04/03 01:48:04.640, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:48:06.640, 3 MiB, 97887 MiB, 0 %, 0 %, 20.78 W
2026/04/03 01:48:08.641, 3 MiB, 97887 MiB, 0 %, 0 %, 21.32 W
2026/04/03 01:48:10.641, 3 MiB, 97887 MiB, 0 %, 0 %, 21.28 W
2026/04/03 01:48:12.641, 3 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/03 01:48:14.642, 3 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/03 01:48:16.642, 3 MiB, 97887 MiB, 0 %, 0 %, 20.74 W
2026/04/03 01:48:18.643, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:48:20.643, 3 MiB, 97887 MiB, 0 %, 0 %, 20.77 W
2026/04/03 01:48:22.644, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:48:24.645, 3 MiB, 97887 MiB, 0 %, 0 %, 20.40 W
2026/04/03 01:48:26.646, 3 MiB, 97887 MiB, 0 %, 0 %, 20.69 W
2026/04/03 01:48:28.646, 3 MiB, 97887 MiB, 0 %, 0 %, 20.36 W
2026/04/03 01:48:30.647, 3 MiB, 97887 MiB, 0 %, 0 %, 20.21 W
2026/04/03 01:48:32.648, 3 MiB, 97887 MiB, 0 %, 0 %, 19.97 W
2026/04/03 01:48:34.649, 3 MiB, 97887 MiB, 0 %, 0 %, 20.38 W
2026/04/03 01:48:36.650, 3 MiB, 97887 MiB, 0 %, 0 %, 20.37 W
2026/04/03 01:48:38.650, 3 MiB, 97887 MiB, 0 %, 0 %, 20.47 W
2026/04/03 01:48:40.651, 3 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/03 01:48:42.652, 3 MiB, 97887 MiB, 0 %, 0 %, 20.58 W
2026/04/03 01:48:44.652, 3 MiB, 97887 MiB, 0 %, 0 %, 20.31 W
2026/04/03 01:48:46.653, 3 MiB, 97887 MiB, 0 %, 0 %, 20.47 W
2026/04/03 01:48:48.654, 3 MiB, 97887 MiB, 0 %, 0 %, 20.71 W
2026/04/03 01:48:50.655, 3 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/03 01:48:52.656, 3 MiB, 97887 MiB, 0 %, 0 %, 21.10 W
2026/04/03 01:48:54.656, 3 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/03 01:48:56.657, 3 MiB, 97887 MiB, 0 %, 0 %, 21.01 W
2026/04/03 01:48:58.658, 3 MiB, 97887 MiB, 0 %, 0 %, 20.94 W
2026/04/03 01:49:00.659, 3 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/03 01:49:02.660, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:49:04.660, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:49:06.661, 3 MiB, 97887 MiB, 0 %, 0 %, 20.33 W
2026/04/03 01:49:08.662, 3 MiB, 97887 MiB, 0 %, 0 %, 20.63 W
2026/04/03 01:49:10.662, 3 MiB, 97887 MiB, 0 %, 0 %, 20.34 W
2026/04/03 01:49:12.663, 3 MiB, 97887 MiB, 0 %, 0 %, 20.40 W
2026/04/03 01:49:14.664, 3 MiB, 97887 MiB, 0 %, 0 %, 20.43 W
2026/04/03 01:49:16.665, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:49:18.665, 3 MiB, 97887 MiB, 0 %, 0 %, 20.09 W
2026/04/03 01:49:20.666, 3 MiB, 97887 MiB, 0 %, 0 %, 20.09 W
2026/04/03 01:49:22.667, 3 MiB, 97887 MiB, 0 %, 0 %, 20.06 W
2026/04/03 01:49:24.667, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:49:26.668, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:49:28.668, 3 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/03 01:49:30.669, 3 MiB, 97887 MiB, 0 %, 0 %, 21.08 W
2026/04/03 01:49:32.670, 3 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/03 01:49:34.671, 3 MiB, 97887 MiB, 0 %, 0 %, 20.96 W
2026/04/03 01:49:36.671, 3 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/03 01:49:38.672, 3 MiB, 97887 MiB, 0 %, 0 %, 20.51 W
2026/04/03 01:49:40.673, 3 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/03 01:49:42.673, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:49:44.674, 3 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/03 01:49:46.675, 3 MiB, 97887 MiB, 0 %, 0 %, 20.81 W
2026/04/03 01:49:48.675, 3 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/03 01:49:50.676, 3 MiB, 97887 MiB, 0 %, 0 %, 20.42 W
2026/04/03 01:49:52.677, 3 MiB, 97887 MiB, 0 %, 0 %, 20.16 W
2026/04/03 01:49:54.678, 3 MiB, 97887 MiB, 0 %, 0 %, 20.14 W
2026/04/03 01:49:56.678, 3 MiB, 97887 MiB, 0 %, 0 %, 20.20 W
2026/04/03 01:49:58.679, 3 MiB, 97887 MiB, 0 %, 0 %, 20.53 W
2026/04/03 01:50:00.680, 3 MiB, 97887 MiB, 0 %, 0 %, 20.45 W
2026/04/03 01:50:02.680, 3 MiB, 97887 MiB, 0 %, 0 %, 20.54 W
2026/04/03 01:50:04.680, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:50:06.681, 3 MiB, 97887 MiB, 0 %, 0 %, 20.48 W
2026/04/03 01:50:08.682, 3 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/03 01:50:10.682, 3 MiB, 97887 MiB, 0 %, 0 %, 20.60 W
2026/04/03 01:50:12.683, 3 MiB, 97887 MiB, 0 %, 0 %, 21.22 W
2026/04/03 01:50:14.683, 3 MiB, 97887 MiB, 0 %, 0 %, 20.91 W
2026/04/03 01:50:16.684, 3 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/03 01:50:18.684, 3 MiB, 97887 MiB, 0 %, 0 %, 21.14 W
2026/04/03 01:50:20.685, 3 MiB, 97887 MiB, 0 %, 0 %, 21.37 W
2026/04/03 01:50:22.685, 3 MiB, 97887 MiB, 0 %, 0 %, 21.09 W
2026/04/03 01:50:24.685, 3 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/03 01:50:26.686, 3 MiB, 97887 MiB, 0 %, 0 %, 20.61 W
2026/04/03 01:50:28.686, 3 MiB, 97887 MiB, 0 %, 0 %, 20.81 W
2026/04/03 01:50:30.687, 3 MiB, 97887 MiB, 0 %, 0 %, 21.06 W
2026/04/03 01:50:32.687, 3 MiB, 97887 MiB, 0 %, 0 %, 20.94 W
2026/04/03 01:50:34.688, 3 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/03 01:50:36.688, 3 MiB, 97887 MiB, 0 %, 0 %, 20.87 W
2026/04/03 01:50:38.689, 3 MiB, 97887 MiB, 0 %, 0 %, 21.39 W
2026/04/03 01:50:40.690, 3 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/03 01:50:42.690, 3 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/03 01:50:44.691, 3 MiB, 97887 MiB, 0 %, 0 %, 21.10 W
2026/04/03 01:50:46.692, 3 MiB, 97887 MiB, 0 %, 0 %, 21.09 W
2026/04/03 01:50:48.692, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:50:50.693, 3 MiB, 97887 MiB, 0 %, 0 %, 20.81 W
2026/04/03 01:50:52.694, 3 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/03 01:50:54.695, 3 MiB, 97887 MiB, 0 %, 0 %, 21.28 W
2026/04/03 01:50:56.696, 3 MiB, 97887 MiB, 0 %, 0 %, 21.39 W
2026/04/03 01:50:58.696, 3 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/03 01:51:00.697, 3 MiB, 97887 MiB, 0 %, 0 %, 20.85 W
2026/04/03 01:51:02.698, 3 MiB, 97887 MiB, 0 %, 0 %, 20.88 W
2026/04/03 01:51:04.699, 3 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/03 01:51:06.699, 3 MiB, 97887 MiB, 0 %, 0 %, 21.23 W
2026/04/03 01:51:08.700, 3 MiB, 97887 MiB, 0 %, 0 %, 20.93 W
2026/04/03 01:51:10.701, 3 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/03 01:51:12.702, 3 MiB, 97887 MiB, 0 %, 0 %, 20.82 W
2026/04/03 01:51:14.703, 3 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/03 01:51:16.704, 3 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/03 01:51:18.705, 3 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/03 01:51:20.705, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:51:22.706, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:51:24.707, 3 MiB, 97887 MiB, 0 %, 0 %, 20.79 W
2026/04/03 01:51:26.708, 3 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/03 01:51:28.708, 3 MiB, 97887 MiB, 0 %, 0 %, 20.94 W
2026/04/03 01:51:30.709, 3 MiB, 97887 MiB, 0 %, 0 %, 20.93 W
2026/04/03 01:51:32.710, 3 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/03 01:51:34.711, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:51:36.711, 3 MiB, 97887 MiB, 0 %, 0 %, 21.02 W
2026/04/03 01:51:38.712, 3 MiB, 97887 MiB, 0 %, 0 %, 21.08 W
2026/04/03 01:51:40.713, 3 MiB, 97887 MiB, 0 %, 0 %, 20.93 W
2026/04/03 01:51:42.714, 3 MiB, 97887 MiB, 0 %, 0 %, 20.93 W
2026/04/03 01:51:44.715, 3 MiB, 97887 MiB, 0 %, 0 %, 21.01 W
2026/04/03 01:51:46.715, 3 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/03 01:51:48.716, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/03 01:51:50.717, 3 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/03 01:51:52.718, 3 MiB, 97887 MiB, 0 %, 0 %, 20.85 W
2026/04/03 01:51:54.719, 3 MiB, 97887 MiB, 0 %, 0 %, 20.72 W
2026/04/03 01:51:56.719, 3 MiB, 97887 MiB, 0 %, 0 %, 20.57 W
2026/04/03 01:51:58.720, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:52:00.721, 3 MiB, 97887 MiB, 0 %, 0 %, 20.75 W
2026/04/03 01:52:02.722, 3 MiB, 97887 MiB, 0 %, 0 %, 20.64 W
2026/04/03 01:52:04.723, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:52:06.724, 3 MiB, 97887 MiB, 0 %, 0 %, 20.61 W
2026/04/03 01:52:08.725, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:52:10.726, 3 MiB, 97887 MiB, 0 %, 0 %, 21.03 W
2026/04/03 01:52:12.726, 3 MiB, 97887 MiB, 0 %, 0 %, 20.43 W
2026/04/03 01:52:14.727, 3 MiB, 97887 MiB, 0 %, 0 %, 20.82 W
2026/04/03 01:52:16.728, 3 MiB, 97887 MiB, 0 %, 0 %, 20.68 W
2026/04/03 01:52:18.729, 3 MiB, 97887 MiB, 0 %, 0 %, 20.47 W
2026/04/03 01:52:20.730, 3 MiB, 97887 MiB, 0 %, 0 %, 20.70 W
2026/04/03 01:52:22.731, 3 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/03 01:52:24.732, 3 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/03 01:52:26.732, 3 MiB, 97887 MiB, 0 %, 0 %, 20.64 W
2026/04/03 01:52:28.733, 3 MiB, 97887 MiB, 0 %, 0 %, 20.64 W
2026/04/03 01:52:30.733, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:52:32.734, 3 MiB, 97887 MiB, 0 %, 0 %, 20.79 W
2026/04/03 01:52:34.734, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:52:36.735, 3 MiB, 97887 MiB, 0 %, 0 %, 20.79 W
2026/04/03 01:52:38.736, 3 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/03 01:52:40.737, 3 MiB, 97887 MiB, 0 %, 0 %, 21.30 W
2026/04/03 01:52:42.737, 3 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/03 01:52:44.738, 3 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/03 01:52:46.739, 3 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/03 01:52:48.740, 3 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/03 01:52:50.741, 3 MiB, 97887 MiB, 0 %, 0 %, 21.08 W
2026/04/03 01:52:52.742, 3 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/03 01:52:54.743, 3 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/03 01:52:56.743, 3 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/03 01:52:58.744, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:53:00.745, 3 MiB, 97887 MiB, 0 %, 0 %, 20.64 W
2026/04/03 01:53:02.746, 3 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/03 01:53:04.747, 3 MiB, 97887 MiB, 0 %, 0 %, 20.20 W
2026/04/03 01:53:06.748, 3 MiB, 97887 MiB, 0 %, 0 %, 20.94 W
2026/04/03 01:53:08.748, 3 MiB, 97887 MiB, 0 %, 0 %, 20.59 W
2026/04/03 01:53:10.749, 3 MiB, 97887 MiB, 0 %, 0 %, 20.57 W
2026/04/03 01:53:12.750, 3 MiB, 97887 MiB, 0 %, 0 %, 20.37 W
2026/04/03 01:53:14.750, 3 MiB, 97887 MiB, 0 %, 0 %, 20.75 W
2026/04/03 01:53:16.751, 3 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/03 01:53:18.752, 3 MiB, 97887 MiB, 0 %, 0 %, 20.75 W
2026/04/03 01:53:20.753, 3 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/03 01:53:22.754, 3 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/03 01:53:24.754, 3 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/03 01:53:26.755, 3 MiB, 97887 MiB, 0 %, 0 %, 20.90 W
2026/04/03 01:53:28.756, 3 MiB, 97887 MiB, 0 %, 0 %, 21.28 W
2026/04/03 01:53:30.757, 3 MiB, 97887 MiB, 0 %, 0 %, 21.12 W
2026/04/03 01:53:32.758, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:53:34.759, 3 MiB, 97887 MiB, 0 %, 0 %, 20.81 W
2026/04/03 01:53:36.759, 3 MiB, 97887 MiB, 0 %, 0 %, 21.08 W
2026/04/03 01:53:38.760, 3 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/03 01:53:40.761, 3 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/03 01:53:42.762, 3 MiB, 97887 MiB, 0 %, 0 %, 20.58 W
2026/04/03 01:53:44.762, 3 MiB, 97887 MiB, 0 %, 0 %, 20.63 W
2026/04/03 01:53:46.763, 3 MiB, 97887 MiB, 0 %, 0 %, 21.01 W
2026/04/03 01:53:48.764, 3 MiB, 97887 MiB, 0 %, 0 %, 21.31 W
2026/04/03 01:53:50.765, 3 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/03 01:53:52.766, 3 MiB, 97887 MiB, 0 %, 0 %, 21.02 W
2026/04/03 01:53:54.767, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:53:56.767, 3 MiB, 97887 MiB, 0 %, 0 %, 20.47 W
2026/04/03 01:53:58.768, 3 MiB, 97887 MiB, 0 %, 0 %, 20.47 W
2026/04/03 01:54:00.769, 3 MiB, 97887 MiB, 0 %, 0 %, 20.74 W
2026/04/03 01:54:02.769, 3 MiB, 97887 MiB, 0 %, 0 %, 20.63 W
2026/04/03 01:54:04.770, 3 MiB, 97887 MiB, 0 %, 0 %, 20.50 W
2026/04/03 01:54:06.771, 3 MiB, 97887 MiB, 0 %, 0 %, 20.44 W
2026/04/03 01:54:08.772, 3 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/03 01:54:10.772, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:54:12.773, 3 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/03 01:54:14.774, 3 MiB, 97887 MiB, 0 %, 0 %, 20.83 W
2026/04/03 01:54:16.775, 3 MiB, 97887 MiB, 0 %, 0 %, 20.81 W
2026/04/03 01:54:18.775, 3 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/03 01:54:20.776, 3 MiB, 97887 MiB, 0 %, 0 %, 21.09 W
2026/04/03 01:54:22.777, 3 MiB, 97887 MiB, 0 %, 0 %, 20.87 W
2026/04/03 01:54:24.778, 3 MiB, 97887 MiB, 0 %, 0 %, 20.53 W
2026/04/03 01:54:26.778, 3 MiB, 97887 MiB, 0 %, 0 %, 20.57 W
2026/04/03 01:54:28.779, 3 MiB, 97887 MiB, 0 %, 0 %, 21.09 W
2026/04/03 01:54:30.780, 3 MiB, 97887 MiB, 0 %, 0 %, 20.88 W
2026/04/03 01:54:32.781, 3 MiB, 97887 MiB, 0 %, 0 %, 20.75 W
2026/04/03 01:54:34.782, 3 MiB, 97887 MiB, 0 %, 0 %, 20.77 W
2026/04/03 01:54:36.782, 3 MiB, 97887 MiB, 0 %, 0 %, 20.87 W
2026/04/03 01:54:38.783, 3 MiB, 97887 MiB, 0 %, 0 %, 20.13 W
2026/04/03 01:54:40.784, 3 MiB, 97887 MiB, 0 %, 0 %, 20.42 W
2026/04/03 01:54:42.785, 3 MiB, 97887 MiB, 0 %, 0 %, 20.36 W
2026/04/03 01:54:44.786, 3 MiB, 97887 MiB, 0 %, 0 %, 20.61 W
2026/04/03 01:54:46.786, 3 MiB, 97887 MiB, 0 %, 0 %, 20.72 W
2026/04/03 01:54:48.787, 3 MiB, 97887 MiB, 0 %, 0 %, 21.18 W
2026/04/03 01:54:50.787, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:54:52.788, 3 MiB, 97887 MiB, 0 %, 0 %, 20.97 W
2026/04/03 01:54:54.788, 3 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/03 01:54:56.789, 3 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/03 01:54:58.789, 3 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/03 01:55:00.790, 3 MiB, 97887 MiB, 0 %, 0 %, 20.77 W
2026/04/03 01:55:02.790, 3 MiB, 97887 MiB, 0 %, 0 %, 21.14 W
2026/04/03 01:55:04.791, 3 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/03 01:55:06.792, 3 MiB, 97887 MiB, 0 %, 0 %, 20.69 W
2026/04/03 01:55:08.792, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:55:10.793, 3 MiB, 97887 MiB, 0 %, 0 %, 20.71 W
2026/04/03 01:55:12.794, 3 MiB, 97887 MiB, 0 %, 0 %, 20.69 W
2026/04/03 01:55:14.795, 3 MiB, 97887 MiB, 0 %, 0 %, 20.82 W
2026/04/03 01:55:16.795, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:55:18.796, 3 MiB, 97887 MiB, 0 %, 0 %, 21.11 W
2026/04/03 01:55:20.797, 3 MiB, 97887 MiB, 0 %, 0 %, 20.83 W
2026/04/03 01:55:22.798, 3 MiB, 97887 MiB, 0 %, 0 %, 20.42 W
2026/04/03 01:55:24.798, 3 MiB, 97887 MiB, 0 %, 0 %, 20.70 W
2026/04/03 01:55:26.799, 3 MiB, 97887 MiB, 0 %, 0 %, 20.87 W
2026/04/03 01:55:28.799, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:55:30.800, 3 MiB, 97887 MiB, 0 %, 0 %, 20.88 W
2026/04/03 01:55:32.801, 3 MiB, 97887 MiB, 0 %, 0 %, 20.88 W
2026/04/03 01:55:34.801, 3 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/03 01:55:36.802, 3 MiB, 97887 MiB, 0 %, 0 %, 21.31 W
2026/04/03 01:55:38.803, 3 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/03 01:55:40.803, 3 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/03 01:55:42.804, 3 MiB, 97887 MiB, 0 %, 0 %, 20.72 W
2026/04/03 01:55:44.804, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:55:46.805, 3 MiB, 97887 MiB, 0 %, 0 %, 20.60 W
2026/04/03 01:55:48.806, 3 MiB, 97887 MiB, 0 %, 0 %, 20.39 W
2026/04/03 01:55:50.806, 3 MiB, 97887 MiB, 0 %, 0 %, 20.66 W
2026/04/03 01:55:52.806, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:55:54.807, 3 MiB, 97887 MiB, 0 %, 0 %, 20.63 W
2026/04/03 01:55:56.807, 3 MiB, 97887 MiB, 0 %, 0 %, 20.38 W
2026/04/03 01:55:58.808, 3 MiB, 97887 MiB, 0 %, 0 %, 20.56 W
2026/04/03 01:56:00.808, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:56:02.809, 3 MiB, 97887 MiB, 0 %, 0 %, 20.45 W
2026/04/03 01:56:04.809, 3 MiB, 97887 MiB, 0 %, 0 %, 20.37 W
2026/04/03 01:56:06.810, 3 MiB, 97887 MiB, 0 %, 0 %, 20.53 W
2026/04/03 01:56:08.811, 3 MiB, 97887 MiB, 0 %, 0 %, 20.27 W
2026/04/03 01:56:10.811, 3 MiB, 97887 MiB, 0 %, 0 %, 20.10 W
2026/04/03 01:56:12.812, 3 MiB, 97887 MiB, 0 %, 0 %, 20.05 W
2026/04/03 01:56:14.812, 3 MiB, 97887 MiB, 0 %, 0 %, 20.39 W
2026/04/03 01:56:16.813, 3 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/03 01:56:18.813, 3 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/03 01:56:20.814, 3 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/03 01:56:22.814, 3 MiB, 97887 MiB, 0 %, 0 %, 20.61 W
2026/04/03 01:56:24.815, 3 MiB, 97887 MiB, 0 %, 0 %, 20.73 W
2026/04/03 01:56:26.816, 3 MiB, 97887 MiB, 0 %, 0 %, 20.74 W
2026/04/03 01:56:28.816, 3 MiB, 97887 MiB, 0 %, 0 %, 20.62 W
2026/04/03 01:56:30.817, 3 MiB, 97887 MiB, 0 %, 0 %, 20.64 W
2026/04/03 01:56:32.817, 3 MiB, 97887 MiB, 0 %, 0 %, 20.80 W
2026/04/03 01:56:34.818, 3 MiB, 97887 MiB, 0 %, 0 %, 20.83 W
2026/04/03 01:56:36.819, 3 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/03 01:56:38.820, 3 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/03 01:56:40.820, 3 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/03 01:56:42.821, 3 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/03 01:56:44.821, 3 MiB, 97887 MiB, 0 %, 0 %, 20.91 W
2026/04/03 01:56:46.822, 3 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/03 01:56:48.823, 3 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/03 01:56:50.823, 3 MiB, 97887 MiB, 0 %, 0 %, 21.18 W
2026/04/03 01:56:52.824, 3 MiB, 97887 MiB, 0 %, 0 %, 21.31 W
2026/04/03 01:56:54.825, 3 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/03 01:56:56.826, 3 MiB, 97887 MiB, 0 %, 0 %, 21.11 W
2026/04/03 01:56:58.826, 3 MiB, 97887 MiB, 0 %, 0 %, 21.25 W
2026/04/03 01:57:00.827, 3 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/03 01:57:02.828, 3 MiB, 97887 MiB, 0 %, 0 %, 20.53 W
2026/04/03 01:57:04.829, 3 MiB, 97887 MiB, 0 %, 0 %, 20.75 W
